time_us,event,node_id,packet_id,details_json
18282500,tx_start,2,5316,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18283816,packet_delivered,2,5316,"{""kind"": ""voice"", ""latency_us"": 1318}"
18285000,voice_frame_generated,3,5317,"{""sequence"": 914}"
18285000,queue_depth,3,,"{""depth"": 1}"
18285000,tx_start,3,5317,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18286316,packet_delivered,3,5317,"{""kind"": ""voice"", ""latency_us"": 1318}"
18287500,voice_frame_generated,4,5318,"{""sequence"": 914}"
18287500,queue_depth,4,,"{""depth"": 1}"
18287500,tx_start,4,5318,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18288816,packet_delivered,4,5318,"{""kind"": ""voice"", ""latency_us"": 1318}"
18290000,voice_frame_generated,5,5319,"{""sequence"": 914}"
18290000,queue_depth,5,,"{""depth"": 1}"
18290000,tx_start,5,5319,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18291316,packet_delivered,5,5319,"{""kind"": ""voice"", ""latency_us"": 1318}"
18292500,voice_frame_generated,6,5320,"{""sequence"": 914}"
18292500,queue_depth,6,,"{""depth"": 1}"
18292500,tx_start,6,5320,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18293816,packet_delivered,6,5320,"{""kind"": ""voice"", ""latency_us"": 1318}"
18300000,voice_frame_generated,1,5321,"{""sequence"": 565}"
18300000,queue_depth,1,,"{""depth"": 1}"
18300000,tx_start,1,5321,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18301316,packet_delivered,1,5321,"{""kind"": ""voice"", ""latency_us"": 1318}"
18302500,voice_frame_generated,2,5322,"{""sequence"": 915}"
18302500,queue_depth,2,,"{""depth"": 1}"
18302500,tx_start,2,5322,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18303816,packet_delivered,2,5322,"{""kind"": ""voice"", ""latency_us"": 1318}"
18305000,voice_frame_generated,3,5323,"{""sequence"": 915}"
18305000,queue_depth,3,,"{""depth"": 1}"
18305000,tx_start,3,5323,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18306316,packet_delivered,3,5323,"{""kind"": ""voice"", ""latency_us"": 1318}"
18307500,voice_frame_generated,4,5324,"{""sequence"": 915}"
18307500,queue_depth,4,,"{""depth"": 1}"
18307500,tx_start,4,5324,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18308816,packet_delivered,4,5324,"{""kind"": ""voice"", ""latency_us"": 1318}"
18310000,voice_frame_generated,5,5325,"{""sequence"": 915}"
18310000,queue_depth,5,,"{""depth"": 1}"
18310000,tx_start,5,5325,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18311316,packet_delivered,5,5325,"{""kind"": ""voice"", ""latency_us"": 1318}"
18312500,voice_frame_generated,6,5326,"{""sequence"": 915}"
18312500,queue_depth,6,,"{""depth"": 1}"
18312500,tx_start,6,5326,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18313816,packet_delivered,6,5326,"{""kind"": ""voice"", ""latency_us"": 1318}"
18316000,tx_start,2,5327,"{""airtime_us"": 484, ""kind"": ""heartbeat""}"
18316484,packet_delivered,2,5327,"{""kind"": ""heartbeat"", ""latency_us"": 486}"
18316484,heartbeat_received,2,5327,{}
18320000,voice_frame_generated,1,5328,"{""sequence"": 566}"
18320000,queue_depth,1,,"{""depth"": 1}"
18320000,tx_start,1,5328,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18321316,packet_delivered,1,5328,"{""kind"": ""voice"", ""latency_us"": 1318}"
18322500,voice_frame_generated,2,5329,"{""sequence"": 916}"
18322500,queue_depth,2,,"{""depth"": 1}"
18322500,tx_start,2,5329,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18323816,packet_delivered,2,5329,"{""kind"": ""voice"", ""latency_us"": 1318}"
18325000,voice_frame_generated,3,5330,"{""sequence"": 916}"
18325000,queue_depth,3,,"{""depth"": 1}"
18325000,tx_start,3,5330,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18326316,packet_delivered,3,5330,"{""kind"": ""voice"", ""latency_us"": 1318}"
18327500,voice_frame_generated,4,5331,"{""sequence"": 916}"
18327500,queue_depth,4,,"{""depth"": 1}"
18327500,tx_start,4,5331,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18328816,packet_delivered,4,5331,"{""kind"": ""voice"", ""latency_us"": 1318}"
18330000,voice_frame_generated,5,5332,"{""sequence"": 916}"
18330000,queue_depth,5,,"{""depth"": 1}"
18330000,tx_start,5,5332,"{""airtime_us"": 1316, ""kind"": ""voice""}"
