time_us,event,node_id,packet_id,details_json
500500,tx_start,2,152,"{""airtime_us"": 1316}"
501000,voice_frame_generated,3,153,"{""sequence"": 25}"
501000,collision_detected,3,153,"{""with_packet_id"": 151}"
501000,collision_detected,3,153,"{""with_packet_id"": 152}"
501000,tx_start,3,153,"{""airtime_us"": 1316}"
501316,packet_collided,1,151,{}
501500,voice_frame_generated,4,154,"{""sequence"": 25}"
501500,collision_detected,4,154,"{""with_packet_id"": 152}"
501500,collision_detected,4,154,"{""with_packet_id"": 153}"
501500,tx_start,4,154,"{""airtime_us"": 1316}"
501816,packet_collided,2,152,{}
502000,voice_frame_generated,5,155,"{""sequence"": 25}"
502000,collision_detected,5,155,"{""with_packet_id"": 153}"
502000,collision_detected,5,155,"{""with_packet_id"": 154}"
502000,tx_start,5,155,"{""airtime_us"": 1316}"
502316,packet_collided,3,153,{}
502500,voice_frame_generated,6,156,"{""sequence"": 25}"
502500,collision_detected,6,156,"{""with_packet_id"": 154}"
502500,collision_detected,6,156,"{""with_packet_id"": 155}"
502500,tx_start,6,156,"{""airtime_us"": 1316}"
502816,packet_collided,4,154,{}
503316,packet_collided,5,155,{}
503816,packet_collided,6,156,{}
520000,voice_frame_generated,1,157,"{""sequence"": 26}"
520000,tx_start,1,157,"{""airtime_us"": 1316}"
520500,voice_frame_generated,2,158,"{""sequence"": 26}"
520500,collision_detected,2,158,"{""with_packet_id"": 157}"
520500,tx_start,2,158,"{""airtime_us"": 1316}"
521000,voice_frame_generated,3,159,"{""sequence"": 26}"
521000,collision_detected,3,159,"{""with_packet_id"": 157}"
521000,collision_detected,3,159,"{""with_packet_id"": 158}"
521000,tx_start,3,159,"{""airtime_us"": 1316}"
521316,packet_collided,1,157,{}
521500,voice_frame_generated,4,160,"{""sequence"": 26}"
521500,collision_detected,4,160,"{""with_packet_id"": 158}"
521500,collision_detected,4,160,"{""with_packet_id"": 159}"
521500,tx_start,4,160,"{""airtime_us"": 1316}"
521816,packet_collided,2,158,{}
522000,voice_frame_generated,5,161,"{""sequence"": 26}"
522000,collision_detected,5,161,"{""with_packet_id"": 159}"
522000,collision_detected,5,161,"{""with_packet_id"": 160}"
522000,tx_start,5,161,"{""airtime_us"": 1316}"
522316,packet_collided,3,159,{}
522500,voice_frame_generated,6,162,"{""sequence"": 26}"
522500,collision_detected,6,162,"{""with_packet_id"": 160}"
522500,collision_detected,6,162,"{""with_packet_id"": 161}"
522500,tx_start,6,162,"{""airtime_us"": 1316}"
522816,packet_collided,4,160,{}
523316,packet_collided,5,161,{}
523816,packet_collided,6,162,{}
540000,voice_frame_generated,1,163,"{""sequence"": 27}"
540000,tx_start,1,163,"{""airtime_us"": 1316}"
540500,voice_frame_generated,2,164,"{""sequence"": 27}"
540500,collision_detected,2,164,"{""with_packet_id"": 163}"
540500,tx_start,2,164,"{""airtime_us"": 1316}"
541000,voice_frame_generated,3,165,"{""sequence"": 27}"
541000,collision_detected,3,165,"{""with_packet_id"": 163}"
541000,collision_detected,3,165,"{""with_packet_id"": 164}"
541000,tx_start,3,165,"{""airtime_us"": 1316}"
541316,packet_collided,1,163,{}
541500,voice_frame_generated,4,166,"{""sequence"": 27}"
541500,collision_detected,4,166,"{""with_packet_id"": 164}"
541500,collision_detected,4,166,"{""with_packet_id"": 165}"
541500,tx_start,4,166,"{""airtime_us"": 1316}"
541816,packet_collided,2,164,{}
542000,voice_frame_generated,5,167,"{""sequence"": 27}"
542000,collision_detected,5,167,"{""with_packet_id"": 165}"
542000,collision_detected,5,167,"{""with_packet_id"": 166}"
542000,tx_start,5,167,"{""airtime_us"": 1316}"
542316,packet_collided,3,165,{}
542500,voice_frame_generated,6,168,"{""sequence"": 27}"
542500,collision_detected,6,168,"{""with_packet_id"": 166}"
542500,collision_detected,6,168,"{""with_packet_id"": 167}"
542500,tx_start,6,168,"{""airtime_us"": 1316}"
542816,packet_collided,4,166,{}
543316,packet_collided,5,167,{}
543816,packet_collided,6,168,{}
560000,voice_frame_generated,1,169,"{""sequence"": 28}"
560000,tx_start,1,169,"{""airtime_us"": 1316}"
560500,voice_frame_generated,2,170,"{""sequence"": 28}"
560500,collision_detected,2,170,"{""with_packet_id"": 169}"
560500,tx_start,2,170,"{""airtime_us"": 1316}"
561000,voice_frame_generated,3,171,"{""sequence"": 28}"
561000,collision_detected,3,171,"{""with_packet_id"": 169}"
561000,collision_detected,3,171,"{""with_packet_id"": 170}"
561000,tx_start,3,171,"{""airtime_us"": 1316}"
561316,packet_collided,1,169,{}
561500,voice_frame_generated,4,172,"{""sequence"": 28}"
561500,collision_detected,4,172,"{""with_packet_id"": 170}"
561500,collision_detected,4,172,"{""with_packet_id"": 171}"
561500,tx_start,4,172,"{""airtime_us"": 1316}"
561816,packet_collided,2,170,{}
562000,voice_frame_generated,5,173,"{""sequence"": 28}"
562000,collision_detected,5,173,"{""with_packet_id"": 171}"
562000,collision_detected,5,173,"{""with_packet_id"": 172}"
562000,tx_start,5,173,"{""airtime_us"": 1316}"
562316,packet_collided,3,171,{}
562500,voice_frame_generated,6,174,"{""sequence"": 28}"
562500,collision_detected,6,174,"{""with_packet_id"": 172}"
562500,collision_detected,6,174,"{""with_packet_id"": 173}"
562500,tx_start,6,174,"{""airtime_us"": 1316}"
562816,packet_collided,4,172,{}
563316,packet_collided,5,173,{}
563816,packet_collided,6,174,{}
580000,voice_frame_generated,1,175,"{""sequence"": 29}"
580000,tx_start,1,175,"{""airtime_us"": 1316}"
580500,voice_frame_generated,2,176,"{""sequence"": 29}"
580500,collision_detected,2,176,"{""with_packet_id"": 175}"
580500,tx_start,2,176,"{""airtime_us"": 1316}"
581000,voice_frame_generated,3,177,"{""sequence"": 29}"
581000,collision_detected,3,177,"{""with_packet_id"": 175}"
581000,collision_detected,3,177,"{""with_packet_id"": 176}"
581000,tx_start,3,177,"{""airtime_us"": 1316}"
581316,packet_collided,1,175,{}
581500,voice_frame_generated,4,178,"{""sequence"": 29}"
581500,collision_detected,4,178,"{""with_packet_id"": 176}"
581500,collision_detected,4,178,"{""with_packet_id"": 177}"
581500,tx_start,4,178,"{""airtime_us"": 1316}"
581816,packet_collided,2,176,{}
582000,voice_frame_generated,5,179,"{""sequence"": 29}"
582000,collision_detected,5,179,"{""with_packet_id"": 177}"
582000,collision_detected,5,179,"{""with_packet_id"": 178}"
582000,tx_start,5,179,"{""airtime_us"": 1316}"
582316,packet_collided,3,177,{}
582500,voice_frame_generated,6,180,"{""sequence"": 29}"
582500,collision_detected,6,180,"{""with_packet_id"": 178}"
582500,collision_detected,6,180,"{""with_packet_id"": 179}"
582500,tx_start,6,180,"{""airtime_us"": 1316}"
582816,packet_collided,4,178,{}
583316,packet_collided,5,179,{}
583816,packet_collided,6,180,{}
600000,voice_frame_generated,1,181,"{""sequence"": 30}"
600000,tx_start,1,181,"{""airtime_us"": 1316}"
600500,voice_frame_generated,2,182,"{""sequence"": 30}"
600500,collision_detected,2,182,"{""with_packet_id"": 181}"
600500,tx_start,2,182,"{""airtime_us"": 1316}"
601000,voice_frame_generated,3,183,"{""sequence"": 30}"
601000,collision_detected,3,183,"{""with_packet_id"": 181}"
601000,collision_detected,3,183,"{""with_packet_id"": 182}"
601000,tx_start,3,183,"{""airtime_us"": 1316}"
601316,packet_collided,1,181,{}
601500,voice_frame_generated,4,184,"{""sequence"": 30}"
601500,collision_detected,4,184,"{""with_packet_id"": 182}"
601500,collision_detected,4,184,"{""with_packet_id"": 183}"
601500,tx_start,4,184,"{""airtime_us"": 1316}"
601816,packet_collided,2,182,{}
602000,voice_frame_generated,5,185,"{""sequence"": 30}"
602000,collision_detected,5,185,"{""with_packet_id"": 183}"
602000,collision_detected,5,185,"{""with_packet_id"": 184}"
602000,tx_start,5,185,"{""airtime_us"": 1316}"
602316,packet_collided,3,183,{}
602500,voice_frame_generated,6,186,"{""sequence"": 30}"
602500,collision_detected,6,186,"{""with_packet_id"": 184}"
602500,collision_detected,6,186,"{""with_packet_id"": 185}"
602500,tx_start,6,186,"{""airtime_us"": 1316}"
602816,packet_collided,4,184,{}
